"Country","Region/State","City","Zip/Postal Code","Zip to","Weight from","Weight to","Price From","Price To","Item From","Item To","Shipping Price","Algorithm","Delivery Type","Sort order"
"CAN","*","*","A0E 2Y0","A0E 2Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0E 2Z0","A0E 2Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0E 3A0","A0E 3A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0E 3B0","A0E 3B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1A0","A0G 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1B0","A0G 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1H0","A0G 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1J0","A0G 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1K0","A0G 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1M0","A0G 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1N0","A0G 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1R0","A0G 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1S0","A0G 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1V0","A0G 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1W0","A0G 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 1Z0","A0G 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2A0","A0G 2A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2B0","A0G 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2C0","A0G 2C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2H0","A0G 2H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2N0","A0G 2N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2T0","A0G 2T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2V0","A0G 2V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2W0","A0G 2W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2X0","A0G 2X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2Y0","A0G 2Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 2Z0","A0G 2Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3B0","A0G 3B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3E0","A0G 3E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3G0","A0G 3G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3H0","A0G 3H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3J0","A0G 3J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3K0","A0G 3K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3L0","A0G 3L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3P0","A0G 3P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3R0","A0G 3R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3S0","A0G 3S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3V0","A0G 3V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3W0","A0G 3W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3X0","A0G 3X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3Y0","A0G 3Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 3Z0","A0G 3Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4A0","A0G 4A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4B0","A0G 4B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4C0","A0G 4C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4G0","A0G 4G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4H0","A0G 4H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4K0","A0G 4K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4L0","A0G 4L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4P0","A0G 4P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4R0","A0G 4R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4S0","A0G 4S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0G 4T0","A0G 4T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1B0","A0H 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1G0","A0H 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1H0","A0H 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1J0","A0H 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1L0","A0H 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1M0","A0H 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1N0","A0H 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1P0","A0H 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1R0","A0H 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1S0","A0H 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1T0","A0H 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1V0","A0H 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1W0","A0H 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 1Z0","A0H 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 2A0","A0H 2A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 2B0","A0H 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 2C0","A0H 2C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 2E0","A0H 2E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 2G0","A0H 2G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0H 2J0","A0H 2J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1A0","A0J 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1B0","A0J 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1E0","A0J 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1G0","A0J 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1H0","A0J 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1J0","A0J 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1K0","A0J 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1L0","A0J 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1M0","A0J 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1N0","A0J 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1P0","A0J 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1R0","A0J 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0J 1V0","A0J 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1A0","A0K 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1B0","A0K 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1C0","A0K 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1H0","A0K 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1J0","A0K 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1K0","A0K 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1L0","A0K 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1M0","A0K 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1N0","A0K 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1P0","A0K 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1R0","A0K 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1S0","A0K 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1T0","A0K 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1V0","A0K 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1X0","A0K 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1Y0","A0K 1Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 1Z0","A0K 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2A0","A0K 2A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2B0","A0K 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2C0","A0K 2C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2G0","A0K 2G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2H0","A0K 2H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2J0","A0K 2J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2M0","A0K 2M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2N0","A0K 2N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2P0","A0K 2P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2V0","A0K 2V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2W0","A0K 2W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2X0","A0K 2X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 2Y0","A0K 2Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3A0","A0K 3A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3B0","A0K 3B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3E0","A0K 3E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3H0","A0K 3H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3K0","A0K 3K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3L0","A0K 3L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3M0","A0K 3M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3N0","A0K 3N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3P0","A0K 3P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3R0","A0K 3R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3S0","A0K 3S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3T0","A0K 3T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3V0","A0K 3V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3X0","A0K 3X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3Y0","A0K 3Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 3Z0","A0K 3Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4A0","A0K 4A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4B0","A0K 4B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4C0","A0K 4C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4E0","A0K 4E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4G0","A0K 4G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4H0","A0K 4H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4J0","A0K 4J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4K0","A0K 4K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4L0","A0K 4L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4M0","A0K 4M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4N0","A0K 4N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4P0","A0K 4P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4R0","A0K 4R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4S0","A0K 4S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4T0","A0K 4T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4V0","A0K 4V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4W0","A0K 4W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4Y0","A0K 4Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 4Z0","A0K 4Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5C0","A0K 5C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5E0","A0K 5E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5G0","A0K 5G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5H0","A0K 5H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5K0","A0K 5K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5P0","A0K 5P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5R0","A0K 5R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5S0","A0K 5S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5T0","A0K 5T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5V0","A0K 5V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5X0","A0K 5X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0K 5Y0","A0K 5Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0L 1A0","A0L 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0L 1C0","A0L 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0L 1E0","A0L 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0L 1G0","A0L 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0L 1H0","A0L 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0L 1L0","A0L 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0M 1B0","A0M 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0M 1C0","A0M 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0M 1G0","A0M 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0M 1J0","A0M 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0M 1K0","A0M 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0M 1P0","A0M 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1A0","A0N 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1B0","A0N 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1C0","A0N 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1E0","A0N 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1G0","A0N 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1H0","A0N 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1J0","A0N 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1K0","A0N 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1M0","A0N 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1N0","A0N 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1P0","A0N 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1R0","A0N 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1T0","A0N 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1T1","A0N 1T1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1V0","A0N 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1W0","A0N 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1X0","A0N 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1Y0","A0N 1Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 1Z0","A0N 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2B0","A0N 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2E0","A0N 2E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2G0","A0N 2G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2H0","A0N 2H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2J0","A0N 2J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2K0","A0N 2K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0N 2L0","A0N 2L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1A0","A0P 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1C0","A0P 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1E0","A0P 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1G0","A0P 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1J0","A0P 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1K0","A0P 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1L0","A0P 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1M0","A0P 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1N0","A0P 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1P0","A0P 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0P 1S0","A0P 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A0R 1A0","A0R 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L1","A8A 2L1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L2","A8A 2L2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L3","A8A 2L3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L4","A8A 2L4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L5","A8A 2L5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L6","A8A 2L6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L7","A8A 2L7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L8","A8A 2L8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2L9","A8A 2L9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","A8A 2M1","A8A 2M1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
